Ticker_id,Date,Open,High,Low,Close,Volume
INDEXSP:.INX,2019-02-14 16.00.00,"2743,5","2757,9","2731,23","2745,73",0
INDEXSP:.INX,2019-02-15 16.00.00,"2760,24","2775,66","2760,24","2775,6",0
INDEXSP:.INX,2019-02-19 16.00.00,"2769,28","2787,33","2767,29","2779,76",0
INDEXSP:.INX,2019-02-20 16.00.00,"2779,05","2789,88","2774,06","2784,7",0
INDEXSP:.INX,2019-02-21 16.00.00,"2780,24","2781,58","2764,55","2774,88",0
INDEXSP:.INX,2019-02-22 16.00.00,"2780,67","2794,2","2779,11","2792,67",0
INDEXSP:.INX,2019-02-25 16.00.00,"2804,35","2813,49","2794,99","2796,11",0
INDEXSP:.INX,2019-02-26 16.00.00,"2792,36","2803,12","2789,47","2793,9",0
INDEXSP:.INX,2019-02-27 16.00.00,"2787,5","2795,76","2775,13","2792,38",0
INDEXSP:.INX,2019-02-28 16.00.00,"2788,11","2793,73","2782,51","2784,49",0
INDEXSP:.INX,2019-03-01 16.00.00,"2798,22","2808,02","2787,38","2803,69",0
INDEXSP:.INX,2019-03-04 16.00.00,"2814,37","2816,88","2767,66","2792,81",0
INDEXSP:.INX,2019-03-05 16.00.00,"2794,41","2796,44","2782,97","2789,65",0
INDEXSP:.INX,2019-03-06 16.00.00,"2790,27","2790,27","2768,69","2771,45",0
